priority,slug,title,category,content_status,governance_state,evidence_complete_v2,evidence_score_percent,promotion_ready,next_review_due,missing_requirements
P2,reset-approved-access-to-an-azure-virtual-machine,Reset approved access to an Azure virtual machine,Cloud & Virtualisation,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,resolve-a-full-mailbox,Resolve a full mailbox,Microsoft 365 & Collaboration,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,resolve-a-google-workspace-storage-quota-issue,Resolve a Google Workspace storage quota issue,Google Workspace & Web Collaboration,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,resolve-a-missing-dll-or-runtime-dependency,Resolve a missing DLL or runtime dependency,Windows Endpoints,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,resolve-a-paper-jam-safely,Resolve a paper jam safely,Printing & Scanning,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,resolve-a-remote-desktop-black-screen,Resolve a Remote Desktop black screen,Windows Endpoints,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,teams-microphone-not-working,Resolve a Teams microphone not working,Microsoft 365 & Collaboration,verified,revalidation_required,false,18,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|tested_platforms|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,general-workstation-triage,Resolve a vague or multi-component workstation issue,Windows Endpoints,verified,revalidation_required,false,18,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|tested_platforms|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,resolve-an-azure-virtual-desktop-black-screen,Resolve an Azure Virtual Desktop black screen,"Remote Access, VDI & DaaS",under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,slow-windows-pc,Resolve an unusually slow Windows PC,Windows Endpoints,verified,revalidation_required,false,18,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|tested_platforms|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,resolve-low-virtualisation-datastore-capacity,Resolve low virtualisation datastore capacity,Cloud & Virtualisation,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,no-network-docking-station,Resolve no network on a docking station,Network & Connectivity,verified,revalidation_required,false,18,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|tested_platforms|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,outlook-crashes,Resolve Outlook crashes or failure to open,Microsoft 365 & Collaboration,verified,revalidation_required,false,18,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|tested_platforms|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,respond-to-an-impossible-travel-alert,Respond to an impossible-travel alert,Security & Compliance,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,restore-a-disabled-user-account,Restore a disabled user account,Identity & Access Management,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,restore-an-accidentally-deleted-file,Restore an accidentally deleted file,"Data Protection, Backup & Recovery",under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,review-and-remove-stale-vm-snapshots-safely,Review and remove stale VM snapshots safely,Cloud & Virtualisation,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,rollback-a-problematic-device-driver,Rollback a problematic device driver,Windows Endpoints,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,securely-collect-logs-for-the-security-team,Securely collect logs for the security team,Security & Compliance,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,securely-transfer-large-business-files,Securely transfer large business files,"Data Protection, Backup & Recovery",under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,securely-wipe-a-retired-device,Securely wipe a retired device,Lifecycle & Asset Management,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,support-a-vip-or-executive-user,Support a VIP or executive user,Service Desk & ITSM,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,triage-a-home-network-remote-work-issue,Triage a home-network remote-work issue,"Remote Access, VDI & DaaS",under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,triage-a-switch-port-issue,Triage a switch-port issue,Network & Connectivity,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,triage-a-vlan-assignment-issue,Triage a VLAN assignment issue,Network & Connectivity,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,triage-a-web-server-http-500-error,Triage a web server HTTP 500 error,Servers & Core Infrastructure,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,triage-a-web-server-http-503-error,Triage a web server HTTP 503 error,Servers & Core Infrastructure,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-a-browser-extension-conflict,Troubleshoot a browser extension conflict,Business Applications & Browsers,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-a-browser-sign-in-loop,Troubleshoot a browser sign-in loop,Business Applications & Browsers,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-a-citrix-application-launch,Troubleshoot a Citrix application launch,"Remote Access, VDI & DaaS",under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-a-damaged-or-loose-charging-port,Troubleshoot a damaged or loose charging port,Hardware & Peripherals,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-a-failing-storage-device,Troubleshoot a failing storage device,Hardware & Peripherals,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-a-hyper-v-virtual-machine-that-is-unresponsive,Troubleshoot a Hyper-V virtual machine that is unresponsive,Cloud & Virtualisation,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-a-laptop-battery-not-charging,Troubleshoot a laptop battery not charging,Windows Endpoints,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-a-legacy-application-compatibility-issue,Troubleshoot a legacy application compatibility issue,Business Applications & Browsers,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-a-load-balanced-application-endpoint,Troubleshoot a load-balanced application endpoint,Cloud & Virtualisation,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-a-macos-kernel-panic,Troubleshoot a macOS kernel panic,macOS Endpoints,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-a-print-server,Troubleshoot a print server,Servers & Core Infrastructure,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-a-room-booking-panel,Troubleshoot a room booking panel,"Voice, Telephony & Meeting Rooms",under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-a-softphone-sign-in,Troubleshoot a softphone sign-in,"Voice, Telephony & Meeting Rooms",under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-a-vmware-virtual-machine-that-is-unresponsive,Troubleshoot a VMware virtual machine that is unresponsive,Cloud & Virtualisation,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-a-windows-file-share,Troubleshoot a Windows file share,Servers & Core Infrastructure,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-a-zoom-room-system,Troubleshoot a Zoom Room system,"Voice, Telephony & Meeting Rooms",under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-active-directory-replication,Troubleshoot Active Directory replication,Servers & Core Infrastructure,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-an-application-access-denied-error,Troubleshoot an application access-denied error,Business Applications & Browsers,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-an-application-that-crashes,Troubleshoot an application that crashes,Windows Endpoints,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-an-azure-virtual-desktop-sign-in,Troubleshoot an Azure Virtual Desktop sign-in,"Remote Access, VDI & DaaS",under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-an-odbc-data-source,Troubleshoot an ODBC data source,Servers & Core Infrastructure,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-an-rds-session,Troubleshoot an RDS session,"Remote Access, VDI & DaaS",under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-citrix-workspace-sign-in,Troubleshoot Citrix Workspace sign-in,"Remote Access, VDI & DaaS",under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-cloud-application-authentication,Troubleshoot cloud application authentication,Cloud & Virtualisation,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-cloud-storage-access,Troubleshoot cloud storage access,Cloud & Virtualisation,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-corporate-wi-fi-on-mobile,Troubleshoot corporate Wi-Fi on mobile,Mobile Devices & MDM,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-database-connectivity-from-an-application,Troubleshoot database connectivity from an application,Servers & Core Infrastructure,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-distribution-list-delivery,Troubleshoot distribution-list delivery,Microsoft 365 & Collaboration,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-enterprise-software-deployment,Troubleshoot enterprise software deployment,Windows Endpoints,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-excessive-mobile-battery-drain,Troubleshoot excessive mobile battery drain,Mobile Devices & MDM,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-google-calendar-sharing,Troubleshoot Google Calendar sharing,Google Workspace & Web Collaboration,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-google-workspace-mobile-access,Troubleshoot Google Workspace mobile access,Google Workspace & Web Collaboration,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-google-workspace-sign-in,Troubleshoot Google Workspace sign-in,Google Workspace & Web Collaboration,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-group-policy-application,Troubleshoot Group Policy application,Servers & Core Infrastructure,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-hdmi-presentation-input,Troubleshoot HDMI presentation input,"Voice, Telephony & Meeting Rooms",under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-incorrect-system-time,Troubleshoot incorrect system time,Windows Endpoints,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-intermittent-network-connectivity,Troubleshoot intermittent network connectivity,Network & Connectivity,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-linux-package-installation,Troubleshoot Linux package installation,Linux & Developer Workstations,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-macos-disk-space,Troubleshoot macOS disk space,macOS Endpoints,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-macos-software-update,Troubleshoot macOS software update,macOS Endpoints,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-macos-wi-fi,Troubleshoot macOS Wi-Fi,macOS Endpoints,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-memory-hardware-errors,Troubleshoot memory hardware errors,Hardware & Peripherals,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-microsoft-365-apps-installation,Troubleshoot Microsoft 365 Apps installation,Microsoft 365 & Collaboration,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-microsoft-forms-access,Troubleshoot Microsoft Forms access,Microsoft 365 & Collaboration,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-microsoft-intune-enrolment,Troubleshoot Microsoft Intune enrolment,Windows Endpoints,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
P2,troubleshoot-microsoft-planner-or-tasks-access,Troubleshoot Microsoft Planner or Tasks access,Microsoft 365 & Collaboration,under_review,under_review,false,24,false,,"diagnostic_tested|remediation_tested|rollback_or_irreversibility_confirmed|escalation_confirmed|time_validated|expected_result_confirmed|owner_signoff|authoritative_source_provenance|last_tested|minimum_peer_reviewers|minimum_sme_reviewers|minimum_test_records|minimum_distinct_environments"
